stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8592088,4,80.0,92.0,"Lausanne, Parc Vélodrome"
8592088,5,78.0,89.0,"Lausanne, Parc Vélodrome"
8592096,0,80.0,109.0,"Lausanne, Pont Chauderon"
8592096,1,103.0,131.0,"Lausanne, Pont Chauderon"
8592096,2,104.0,134.0,"Lausanne, Pont Chauderon"
8592096,3,97.0,128.0,"Lausanne, Pont Chauderon"
8592096,4,104.5,134.5,"Lausanne, Pont Chauderon"
8592096,5,122.0,147.0,"Lausanne, Pont Chauderon"
8592097,0,-19.0,-7.0,"Lausanne, Pont Marc Dufour"
8592102,0,0.0,37.0,"Lausanne, Prélaz"
8592102,1,0.0,70.0,"Lausanne, Prélaz"
8592102,2,0.0,48.0,"Lausanne, Prélaz"
8592102,3,0.0,29.0,"Lausanne, Prélaz"
8592102,4,0.0,46.0,"Lausanne, Prélaz"
8592102,5,0.0,63.5,"Lausanne, Prélaz"
8592109,0,77.0,82.0,"Lausanne, Recordon"
8592109,1,104.0,108.0,"Lausanne, Recordon"
8592109,2,77.5,91.5,"Lausanne, Recordon"
8592109,3,75.0,84.0,"Lausanne, Recordon"
8592109,4,80.0,98.0,"Lausanne, Recordon"
8592109,5,96.5,99.5,"Lausanne, Recordon"
8592113,0,293.0,293.0,"Lausanne, rue Neuve"
8592113,4,188.5,188.5,"Lausanne, rue Neuve"
8592116,0,77.0,88.0,"Lausanne, Stade Olympique"
8592116,1,84.0,95.0,"Lausanne, Stade Olympique"
8592116,2,87.0,97.0,"Lausanne, Stade Olympique"
8592116,3,85.0,96.0,"Lausanne, Stade Olympique"
8592116,4,84.5,96.0,"Lausanne, Stade Olympique"
8592116,5,83.0,90.5,"Lausanne, Stade Olympique"
8592120,0,59.0,79.0,"Lausanne, St-Roch"
8592120,1,74.0,97.0,"Lausanne, St-Roch"
8592120,2,78.0,99.0,"Lausanne, St-Roch"
8592120,3,73.0,94.0,"Lausanne, St-Roch"
8592120,4,71.0,92.0,"Lausanne, St-Roch"
8592120,5,96.0,116.0,"Lausanne, St-Roch"
8592125,0,186.0,186.0,"Lausanne, Valentin"
8592125,4,139.5,153.5,"Lausanne, Valentin"
8592132,0,0.0,-114.5,"Lausanne, Vieux-Moulin"
8592132,1,0.0,-72.0,"Lausanne, Vieux-Moulin"
8592132,2,0.0,-34.0,"Lausanne, Vieux-Moulin"
8592132,3,0.0,-42.0,"Lausanne, Vieux-Moulin"
8592132,4,0.0,-41.0,"Lausanne, Vieux-Moulin"
8592132,5,0.0,-93.5,"Lausanne, Vieux-Moulin"
8592134,0,19.0,35.0,"Lausanne, Villard"
8592134,1,21.0,38.0,"Lausanne, Villard"
8592134,2,23.0,40.0,"Lausanne, Villard"
8592134,3,21.0,36.0,"Lausanne, Villard"
8592134,4,19.0,35.0,"Lausanne, Villard"
8592134,5,14.0,31.0,"Lausanne, Villard"
8592135,0,234.0,246.0,"Lausanne, Vinet"
8592135,4,157.0,157.0,"Lausanne, Vinet"
